url,name,price_sale,price_original,discount,breadcrumbs,rating,reviews,images,variantes,category_1,category_2,category_3,category_4
https://www.revolutionbeauty.com/intl/fr/maquillage/pinceaux/pinceaux-visage/revolution-cheek-chisel-blush-and-bronze-duo-brush/1885355.html,revolution cheek chisel blush & bronze duo brush,7.99,,,maquillage > pinceaux > pinceaux visage,5.0,2,"[""data/images\\Revolution_Cheek_Chisel_Blush___Bronze_Duo_Brush_257\\Revolution_Cheek_Chisel_Blush___Bronze_Duo_Brush_1.jpg"", ""data/images\\Revolution_Cheek_Chisel_Blush___Bronze_Duo_Brush_257\\Revolution_Cheek_Chisel_Blush___Bronze_Duo_Brush_2.jpg""]",[],maquillage,pinceaux,pinceaux visage,
https://www.revolutionbeauty.com/intl/fr/maquillage/pinceaux/pinceaux-visage/revolution-flawless-flex-duo-face-brush/1885317.html,revolution flawless flex duo face brush,7.99,,,maquillage > pinceaux > pinceaux visage,0.0,0,"[""data/images\\Revolution_Flawless_Flex_Duo_Face_Brush_258\\Revolution_Flawless_Flex_Duo_Face_Brush_1.jpg"", ""data/images\\Revolution_Flawless_Flex_Duo_Face_Brush_258\\Revolution_Flawless_Flex_Duo_Face_Brush_2.jpg""]",[],maquillage,pinceaux,pinceaux visage,
https://www.revolutionbeauty.com/intl/fr/maquillage/pinceaux/pinceaux-visage/relove-by-revolution-buffing-brush/1518499.html,relove by revolution buffing brush,2.79,3.99,30.0,maquillage > pinceaux > pinceaux visage,4.1,13,"[""data/images\\Relove_by_Revolution_Buffing_Brush_259\\Relove_by_Revolution_Buffing_Brush_1.jpg"", ""data/images\\Relove_by_Revolution_Buffing_Brush_259\\Relove_by_Revolution_Buffing_Brush_2.jpg""]",[],maquillage,pinceaux,pinceaux visage,
https://www.revolutionbeauty.com/intl/fr/maquillage/pinceaux/sets-de-pinceaux/bh-travel-series-escapade-6-piece-mini-face-and-eye-brush-set-with-bag/bh-4000-106.html,bh travel series: escapade 6 piece mini face & eye brush set with bag,10.05,15.0,33.0,maquillage > pinceaux > sets de pinceaux,4.7,39,"[""data/images\\BH_Travel_Series__Escapade_6_Piece_Mini_Face___Eye_Brush_Set_With_Bag_260\\BH_Travel_Series__Escapade_6_Piece_Mini_Face___Eye_Brush_Set_With_Bag_1.jpg"", ""data/images\\BH_Travel_Series__Escapade_6_Piece_Mini_Face___Eye_Brush_Set_With_Bag_260\\BH_Travel_Series__Escapade_6_Piece_Mini_Face___Eye_Brush_Set_With_Bag_2.jpg"", ""data/images\\BH_Travel_Series__Escapade_6_Piece_Mini_Face___Eye_Brush_Set_With_Bag_260\\BH_Travel_Series__Escapade_6_Piece_Mini_Face___Eye_Brush_Set_With_Bag_3.jpg"", ""data/images\\BH_Travel_Series__Escapade_6_Piece_Mini_Face___Eye_Brush_Set_With_Bag_260\\BH_Travel_Series__Escapade_6_Piece_Mini_Face___Eye_Brush_Set_With_Bag_4.jpg"", ""data/images\\BH_Travel_Series__Escapade_6_Piece_Mini_Face___Eye_Brush_Set_With_Bag_260\\BH_Travel_Series__Escapade_6_Piece_Mini_Face___Eye_Brush_Set_With_Bag_5.jpg""]",[],maquillage,pinceaux,sets de pinceaux,
https://www.revolutionbeauty.com/intl/fr/maquillage/l%c3%a8vres/kits-l%c3%a8vres/makeup-revolution-lip-shape-kit-chauffeur-nude/1744379.html,makeup revolution lip shape kit chauffeur nude,8.99,,,maquillage > levres > kits levres,4.1,49,"[""data/images\\Makeup_Revolution_Lip_Shape_Kit_Chauffeur_Nude_261\\Makeup_Revolution_Lip_Shape_Kit_Chauffeur_Nude_1.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Chauffeur_Nude_261\\Makeup_Revolution_Lip_Shape_Kit_Chauffeur_Nude_2.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Chauffeur_Nude_261\\Makeup_Revolution_Lip_Shape_Kit_Chauffeur_Nude_3.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Chauffeur_Nude_261\\Makeup_Revolution_Lip_Shape_Kit_Chauffeur_Nude_4.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Chauffeur_Nude_261\\Makeup_Revolution_Lip_Shape_Kit_Chauffeur_Nude_5.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Chauffeur_Nude_261\\Makeup_Revolution_Lip_Shape_Kit_Chauffeur_Nude_6.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Chauffeur_Nude_261\\Makeup_Revolution_Lip_Shape_Kit_Chauffeur_Nude_7.jpg""]","[{""name"": ""Rose Pink"", ""id"": ""1744362"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Rose%20Pink&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Pink Nude"", ""id"": ""1744386"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Pink%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Chauffeur Nude"", ""id"": ""1744379"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Chauffeur%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Warm Nude"", ""id"": ""1744331"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Warm%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Brown Nude"", ""id"": ""1744348"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Brown%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Coco Brown"", ""id"": ""1744355"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Coco%20Brown&pid=makeup-revolution-lip-shape-kit""}]",maquillage,levres,kits levres,
https://www.revolutionbeauty.com/intl/fr/maquillage/pinceaux/pinceaux-visage/makeup-revolution-create-buffing-foundation-brush-r7/1283267.html,makeup revolution create buffing foundation brush r7,5.0,10.0,50.0,maquillage > pinceaux > pinceaux visage,4.9,112,"[""data/images\\Makeup_Revolution_Create_Buffing_Foundation_Brush_R7_262\\Makeup_Revolution_Create_Buffing_Foundation_Brush_R7_1.jpg"", ""data/images\\Makeup_Revolution_Create_Buffing_Foundation_Brush_R7_262\\Makeup_Revolution_Create_Buffing_Foundation_Brush_R7_2.jpg""]",[],maquillage,pinceaux,pinceaux visage,
https://www.revolutionbeauty.com/intl/fr/maquillage/l%c3%a8vres/kits-l%c3%a8vres/makeup-revolution-fantasy-fire-lip-kit/1604932.html,makeup revolution fantasy fire lip kit,5.0,6.99,29.0,maquillage > levres > kits levres,4.3,30,"[""data/images\\Makeup_Revolution_Fantasy_Fire_Lip_Kit_263\\Makeup_Revolution_Fantasy_Fire_Lip_Kit_1.jpg"", ""data/images\\Makeup_Revolution_Fantasy_Fire_Lip_Kit_263\\Makeup_Revolution_Fantasy_Fire_Lip_Kit_2.jpg"", ""data/images\\Makeup_Revolution_Fantasy_Fire_Lip_Kit_263\\Makeup_Revolution_Fantasy_Fire_Lip_Kit_3.jpg"", ""data/images\\Makeup_Revolution_Fantasy_Fire_Lip_Kit_263\\Makeup_Revolution_Fantasy_Fire_Lip_Kit_4.jpg"", ""data/images\\Makeup_Revolution_Fantasy_Fire_Lip_Kit_263\\Makeup_Revolution_Fantasy_Fire_Lip_Kit_5.jpg"", ""data/images\\Makeup_Revolution_Fantasy_Fire_Lip_Kit_263\\Makeup_Revolution_Fantasy_Fire_Lip_Kit_6.jpg"", ""data/images\\Makeup_Revolution_Fantasy_Fire_Lip_Kit_263\\Makeup_Revolution_Fantasy_Fire_Lip_Kit_7.jpg""]",[],maquillage,levres,kits levres,
https://www.revolutionbeauty.com/intl/fr/maquillage/pinceaux/pinceaux-visage/makeup-revolution-create-defining-contour-brush-r10/1382199.html,makeup revolution create defining contour brush r10,5.0,9.99,50.0,maquillage > pinceaux > pinceaux visage,4.8,66,"[""data/images\\Makeup_Revolution_Create_Defining_Contour_Brush_R10_264\\Makeup_Revolution_Create_Defining_Contour_Brush_R10_1.jpg"", ""data/images\\Makeup_Revolution_Create_Defining_Contour_Brush_R10_264\\Makeup_Revolution_Create_Defining_Contour_Brush_R10_2.jpg""]",[],maquillage,pinceaux,pinceaux visage,
https://www.revolutionbeauty.com/intl/fr/maquillage/l%c3%a8vres/kits-l%c3%a8vres/makeup-revolution-lip-shape-kit-warm-nude/1744331.html,makeup revolution lip shape kit warm nude,8.99,,,maquillage > levres > kits levres,4.1,49,"[""data/images\\Makeup_Revolution_Lip_Shape_Kit_Warm_Nude_265\\Makeup_Revolution_Lip_Shape_Kit_Warm_Nude_1.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Warm_Nude_265\\Makeup_Revolution_Lip_Shape_Kit_Warm_Nude_2.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Warm_Nude_265\\Makeup_Revolution_Lip_Shape_Kit_Warm_Nude_3.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Warm_Nude_265\\Makeup_Revolution_Lip_Shape_Kit_Warm_Nude_4.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Warm_Nude_265\\Makeup_Revolution_Lip_Shape_Kit_Warm_Nude_5.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Warm_Nude_265\\Makeup_Revolution_Lip_Shape_Kit_Warm_Nude_6.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Warm_Nude_265\\Makeup_Revolution_Lip_Shape_Kit_Warm_Nude_7.jpg""]","[{""name"": ""Rose Pink"", ""id"": ""1744362"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Rose%20Pink&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Pink Nude"", ""id"": ""1744386"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Pink%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Chauffeur Nude"", ""id"": ""1744379"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Chauffeur%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Warm Nude"", ""id"": ""1744331"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Warm%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Brown Nude"", ""id"": ""1744348"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Brown%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Coco Brown"", ""id"": ""1744355"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Coco%20Brown&pid=makeup-revolution-lip-shape-kit""}]",maquillage,levres,kits levres,
https://www.revolutionbeauty.com/intl/fr/maquillage/l%c3%a8vres/kits-l%c3%a8vres/makeup-revolution-lip-shape-kit/makeup-revolution-lip-shape-kit.html,makeup revolution lip shape kit,3.6,,,maquillage > levres > kits levres,4.1,49,"[""data/images\\Makeup_Revolution_Lip_Shape_Kit_266\\Makeup_Revolution_Lip_Shape_Kit_1.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_266\\Makeup_Revolution_Lip_Shape_Kit_2.jpg""]","[{""name"": ""Rose Pink"", ""id"": ""1744362"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Rose%20Pink&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Pink Nude"", ""id"": ""1744386"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Pink%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Chauffeur Nude"", ""id"": ""1744379"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Chauffeur%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Warm Nude"", ""id"": ""1744331"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Warm%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Brown Nude"", ""id"": ""1744348"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Brown%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Coco Brown"", ""id"": ""1744355"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Coco%20Brown&pid=makeup-revolution-lip-shape-kit""}]",maquillage,levres,kits levres,
https://www.revolutionbeauty.com/intl/fr/maquillage/l%c3%a8vres/kits-l%c3%a8vres/lipstick-collection-matte-nude/40252.html,lipstick collection matte nude,8.99,,,maquillage > levres > kits levres,3.9,98,"[""data/images\\Lipstick_Collection_Matte_Nude_267\\Lipstick_Collection_Matte_Nude_1.jpg"", ""data/images\\Lipstick_Collection_Matte_Nude_267\\Lipstick_Collection_Matte_Nude_2.jpg"", ""data/images\\Lipstick_Collection_Matte_Nude_267\\Lipstick_Collection_Matte_Nude_3.jpg""]",[],maquillage,levres,kits levres,
https://www.revolutionbeauty.com/intl/fr/maquillage/l%c3%a8vres/kits-l%c3%a8vres/lipstick-collection-matte-reds/40253.html,lipstick collection matte reds,8.99,,,maquillage > levres > kits levres,4.4,70,"[""data/images\\Lipstick_Collection_Matte_Reds_268\\Lipstick_Collection_Matte_Reds_1.jpg"", ""data/images\\Lipstick_Collection_Matte_Reds_268\\Lipstick_Collection_Matte_Reds_2.jpg"", ""data/images\\Lipstick_Collection_Matte_Reds_268\\Lipstick_Collection_Matte_Reds_3.jpg""]",[],maquillage,levres,kits levres,
https://www.revolutionbeauty.com/intl/fr/maquillage/l%c3%a8vres/kits-l%c3%a8vres/makeup-revolution-lip-shape-kit-coco-brown/1744355.html,makeup revolution lip shape kit coco brown,8.99,,,maquillage > levres > kits levres,4.1,49,"[""data/images\\Makeup_Revolution_Lip_Shape_Kit_Coco_Brown_269\\Makeup_Revolution_Lip_Shape_Kit_Coco_Brown_1.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Coco_Brown_269\\Makeup_Revolution_Lip_Shape_Kit_Coco_Brown_2.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Coco_Brown_269\\Makeup_Revolution_Lip_Shape_Kit_Coco_Brown_3.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Coco_Brown_269\\Makeup_Revolution_Lip_Shape_Kit_Coco_Brown_4.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Coco_Brown_269\\Makeup_Revolution_Lip_Shape_Kit_Coco_Brown_5.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Coco_Brown_269\\Makeup_Revolution_Lip_Shape_Kit_Coco_Brown_6.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Coco_Brown_269\\Makeup_Revolution_Lip_Shape_Kit_Coco_Brown_7.jpg""]","[{""name"": ""Rose Pink"", ""id"": ""1744362"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Rose%20Pink&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Pink Nude"", ""id"": ""1744386"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Pink%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Chauffeur Nude"", ""id"": ""1744379"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Chauffeur%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Warm Nude"", ""id"": ""1744331"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Warm%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Brown Nude"", ""id"": ""1744348"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Brown%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Coco Brown"", ""id"": ""1744355"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Coco%20Brown&pid=makeup-revolution-lip-shape-kit""}]",maquillage,levres,kits levres,
https://www.revolutionbeauty.com/intl/fr/maquillage/l%c3%a8vres/kits-l%c3%a8vres/makeup-revolution-lip-shape-kit-brown-nude/1744348.html,makeup revolution lip shape kit brown nude,3.6,8.99,60.0,maquillage > levres > kits levres,4.1,49,"[""data/images\\Makeup_Revolution_Lip_Shape_Kit_Brown_Nude_270\\Makeup_Revolution_Lip_Shape_Kit_Brown_Nude_1.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Brown_Nude_270\\Makeup_Revolution_Lip_Shape_Kit_Brown_Nude_2.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Brown_Nude_270\\Makeup_Revolution_Lip_Shape_Kit_Brown_Nude_3.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Brown_Nude_270\\Makeup_Revolution_Lip_Shape_Kit_Brown_Nude_4.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Brown_Nude_270\\Makeup_Revolution_Lip_Shape_Kit_Brown_Nude_5.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Brown_Nude_270\\Makeup_Revolution_Lip_Shape_Kit_Brown_Nude_6.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Brown_Nude_270\\Makeup_Revolution_Lip_Shape_Kit_Brown_Nude_7.jpg""]","[{""name"": ""Rose Pink"", ""id"": ""1744362"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Rose%20Pink&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Pink Nude"", ""id"": ""1744386"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Pink%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Chauffeur Nude"", ""id"": ""1744379"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Chauffeur%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Warm Nude"", ""id"": ""1744331"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Warm%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Brown Nude"", ""id"": ""1744348"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Brown%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Coco Brown"", ""id"": ""1744355"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Coco%20Brown&pid=makeup-revolution-lip-shape-kit""}]",maquillage,levres,kits levres,
https://www.revolutionbeauty.com/intl/fr/maquillage/l%c3%a8vres/kits-l%c3%a8vres/makeup-revolution-lip-shape-kit-pink-nude/1744386.html,makeup revolution lip shape kit pink nude,8.99,,,maquillage > levres > kits levres,4.1,49,"[""data/images\\Makeup_Revolution_Lip_Shape_Kit_Pink_Nude_271\\Makeup_Revolution_Lip_Shape_Kit_Pink_Nude_1.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Pink_Nude_271\\Makeup_Revolution_Lip_Shape_Kit_Pink_Nude_2.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Pink_Nude_271\\Makeup_Revolution_Lip_Shape_Kit_Pink_Nude_3.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Pink_Nude_271\\Makeup_Revolution_Lip_Shape_Kit_Pink_Nude_4.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Pink_Nude_271\\Makeup_Revolution_Lip_Shape_Kit_Pink_Nude_5.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Pink_Nude_271\\Makeup_Revolution_Lip_Shape_Kit_Pink_Nude_6.jpg"", ""data/images\\Makeup_Revolution_Lip_Shape_Kit_Pink_Nude_271\\Makeup_Revolution_Lip_Shape_Kit_Pink_Nude_7.jpg""]","[{""name"": ""Rose Pink"", ""id"": ""1744362"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Rose%20Pink&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Pink Nude"", ""id"": ""1744386"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Pink%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Chauffeur Nude"", ""id"": ""1744379"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Chauffeur%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Warm Nude"", ""id"": ""1744331"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Warm%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Brown Nude"", ""id"": ""1744348"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Brown%20Nude&pid=makeup-revolution-lip-shape-kit""}, {""name"": ""Coco Brown"", ""id"": ""1744355"", ""url"": ""https://www.revolutionbeauty.com/on/demandware.store/Sites-revbe-row-Site/fr_FR/Product-Variation?dwvar_makeup-revolution-lip-shape-kit_color=Coco%20Brown&pid=makeup-revolution-lip-shape-kit""}]",maquillage,levres,kits levres,
https://www.revolutionbeauty.com/intl/fr/maquillage/l%c3%a8vres/kits-l%c3%a8vres/revolution-pro-iconic-lip-edit-seduction/1760577.html,revolution pro iconic lip edit seduction,6.5,12.99,50.0,maquillage > levres > kits levres,4.5,64,"[""data/images\\Revolution_Pro_Iconic_Lip_Edit_Seduction_272\\Revolution_Pro_Iconic_Lip_Edit_Seduction_1.jpg"", ""data/images\\Revolution_Pro_Iconic_Lip_Edit_Seduction_272\\Revolution_Pro_Iconic_Lip_Edit_Seduction_2.jpg"", ""data/images\\Revolution_Pro_Iconic_Lip_Edit_Seduction_272\\Revolution_Pro_Iconic_Lip_Edit_Seduction_3.jpg"", ""data/images\\Revolution_Pro_Iconic_Lip_Edit_Seduction_272\\Revolution_Pro_Iconic_Lip_Edit_Seduction_4.jpg"", ""data/images\\Revolution_Pro_Iconic_Lip_Edit_Seduction_272\\Revolution_Pro_Iconic_Lip_Edit_Seduction_5.jpg""]",[],maquillage,levres,kits levres,
https://www.revolutionbeauty.com/intl/fr/maquillage/l%c3%a8vres/rouge-a-l%c3%a8vres/revolution-pro-lipstick-collection-blushed-nudes/1517836.html,revolution pro lipstick collection blushed nudes,8.99,,,maquillage > levres > rouge a levres,4.5,75,"[""data/images\\Revolution_Pro_Lipstick_Collection_Blushed_Nudes_273\\Revolution_Pro_Lipstick_Collection_Blushed_Nudes_1.jpg"", ""data/images\\Revolution_Pro_Lipstick_Collection_Blushed_Nudes_273\\Revolution_Pro_Lipstick_Collection_Blushed_Nudes_2.jpg"", ""data/images\\Revolution_Pro_Lipstick_Collection_Blushed_Nudes_273\\Revolution_Pro_Lipstick_Collection_Blushed_Nudes_3.jpg""]",[],maquillage,levres,rouge a levres,
